见	an	0.001513
机	ai	0.001508
向	aw	0.001507
最	ex	0.001500
问	qo	0.001500
使	lk	0.001481
全	jh	0.001476
点	xo	0.001468
情	yh	0.001454
外	ox	0.001429
民	xn	0.001427
并	dg	0.001421
战	xog	0.001408
关	du	0.001403
工	vm	0.001401
回	sot	0.001395
等	kq	0.001387
相	ahd	0.001376
二	hq	0.001372
重	ig	0.001358
由	ap	0.001343
头	ll	0.001337
声	yr	0.001320
性	yq	0.001318
应	hn	0.001311
间	qe	0.001278
话	dw	0.001271
文	yf	0.001260
给	pt	0.001240
美	fu	0.001236
业	eh	0.001217
物	fk	0.001199
真	wh	0.001190
体	la	0.001181
或	go	0.001178
政	kfp	0.001177
几	is	0.001174
内	wj	0.001169
利	cl	0.001162
打	it	0.001155
走	fs	0.001153
新	pa	0.001150
位	lp	0.001145
西	wn	0.001136
再	hw	0.001119
产	pg	0.001112
加	vo	0.001109
月	rj	0.001106
却	qmq	0.001087
先	fz	0.001081
特	fq	0.001079
制	ful	0.001079
果	ca	0.001072
东	fm	0.001071
神	je	0.001068
儿	zo	0.001068
才	wa	0.001067
门	qk	0.001066
太	ul	0.001059
合	to	0.001052
信	lz	0.001049
表	hj	0.001048
原	gd	0.001045
女	uv	0.001044
更	cu	0.001037
己	jv	0.001035
名	oot	0.001035
立	pf	0.001026
比	ii	0.001017
代	ld	0.001011
四	tl	0.001010
斯	mdj	0.001007
任	lay	0.001005
次	xi	0.001000
世	ps	0.000992
便	lc	0.000987
听	oj	0.000987
提	ie	0.000984
做	ln	0.000983
海	nf	0.000979
水	nd	0.000974
教	hx	0.000972
眼	hk	0.000970
化	li	0.000964
通	mg	0.000963
感	nk	0.000961
王	hr	0.000959
各	fd	0.000955
口	ot	0.000954
气	kz	0.000946
别	ov	0.000942
少	ma	0.000935
处	yx	0.000933
平	ud	0.000927
常	eu	0.000926
何	lt	0.000925
解	sg	0.000925
接	ip	0.000923
目	hd	0.000921
变	by	0.000920
反	gb	0.000920
总	do	0.000918
笑	ka	0.000918
入	gy	0.000917
认	djf	0.000911
条	ya	0.000911
安	vu	0.000910
金	mw	0.000898
及	jr	0.000894
让	dx	0.000892
度	hp	0.000892
山	jz	0.000879
马	sj	0.000872
受	zv	0.000861
活	nw	0.000858
结	py	0.000858
数	ru	0.000856
直	whk	0.000855
必	yak	0.000851
白	dk	0.000845
指	iie	0.000840
张	wi	0.000840
报	iq	0.000830
论	dn	0.000827
员	ob	0.000827
义	lu	0.000825
放	gp	0.000823
电	es	0.000821
至	zm	0.000814
五	en	0.000812
系	au	0.000802
难	bg	0.000801
命	toq	0.000799
建	sl	0.000797
尔	sm	0.000797
件	lf	0.000793
死	qi	0.000791
保	lo	0.000786
完	vh	0.000786
许	df	0.000781
题	el	0.000780
场	qs	0.000780
空	sv	0.000773
计	dwl	0.000760
怎	xy	0.000759
光	qy	0.000758
管	kv	0.000757
非	ug	0.000754
德	vw	0.000747
量	ek	0.000741
强	wo	0.000741
决	xz	0.000739
形	kga	0.000738
像	lr	0.000729
期	mdr	0.000727
资	xib	0.000726
队	zj	0.000726
清	nh	0.000724
务	yv	0.000723
嗯	os	0.000721
统	px	0.000721
市	bu	0.000717
书	ss	0.000717
司	sk	0.000714
师	lku	0.000711
住	llh	0.000710
即	kqk	0.000709
克	nz	0.000708
带	hv	0.000707
飞	tj	0.000707
南	ww	0.000706
区	zu	0.000701
李	ax	0.000696
则	bl	0.000695
觉	nva	0.000686
交	qu	0.000685
社	jq	0.000684
今	ts	0.000678
北	ei	0.000676
基	mdq	0.000676
展	rp	0.000675
传	lhs	0.000672
连	cc	0.000669
叫	oq	0.000669
治	nm	0.000667
路	ef	0.000666
告	fo	0.000663
万	kl	0.000663
科	cp	0.000661
呢	or	0.000661
思	cy	0.000658
达	uc	0.000652
记	djv	0.000650
转	ch	0.000643
望	orh	0.000640
边	vcj	0.000639
快	yz	0.000639
风	iu	0.000638
色	sa	0.000637
该	dp	0.000634
界	cj	0.000631
权	ab	0.000629
象	ri	0.000629
设	de	0.000626
拉	ipf	0.000626
且	zh	0.000624
取	xb	0.000622
干	uq	0.000619
收	qp	0.000614
步	ff	0.000613
领	tm	0.000613
林	aa	0.000612
根	akv	0.000611
往	vlh	0.000610
极	aj	0.000609
求	kn	0.000609
亲	pam	0.000609
未	nb	0.000606
每	fp	0.000605
程	coh	0.000597
式	dv	0.000597
兵	jd	0.000593
据	ir	0.000592
类	rux	0.000591
言	zn	0.000590
规	oa	0.000588
吧	oay	0.000588
品	ow	0.000586
确	ms	0.000584
观	ba	0.000583
城	qn	0.000583
虽	obm	0.000580
格	afd	0.000579
失	ao	0.000579
远	hz	0.000577
办	vd	0.000576
元	hzo	0.000575
令	tms	0.000572
运	xc	0.000572
共	pd	0.000571
似	lij	0.000570
准	xg	0.000568
请	dh	0.000566
武	kd	0.000566
改	jp	0.000563
士	yw	0.000563
英	gw	0.000560
术	al	0.000558
车	cm	0.000558
石	mt	0.000557
深	nvd	0.000557
联	xd	0.000552
争	ssi	0.000551
吗	osj	0.000550
院	zvh	0.000549
轻	cb	0.000547
火	yg	0.000546
罗	tog	0.000545
百	kdk	0.000542
离	buw	0.000540
夫	oc	0.000540
花	gl	0.000538
近	jc	0.000537
切	fl	0.000535
识	dod	0.000533
造	foc	0.000533
组	pz	0.000533
流	nx	0.000532
算	kh	0.000529
布	wua	0.000524
导	tmx	0.000523
早	ew	0.000522
找	ign	0.000522
候	lfz	0.000521
满	ng	0.000521
服	rq	0.000519
官	vj	0.000519
整	sp	0.000518
字	vx	0.000515
爱	zvw	0.000515
跟	ekv	0.000514
持	iqm	0.000514
突	smq	0.000514
影	ep	0.000510
消	nmr	0.000508
吃	of	0.000507
随	zw	0.000507
商	pw	0.000506
证	dkf	0.000502
单	dc	0.000501
议	dlu	0.000500
越	fn	0.000499
存	wf	0.000499
击	iw	0.000498
精	rh	0.000495
台	mo	0.000494
济	na	0.000494
始	um	0.000494
黑	xl	0.000494
调	dwq	0.000492
需	sme	0.000491
支	jb	0.000489
杀	ua	0.000489
团	sw	0.000488
功	vv	0.000488
具	hdh	0.000487
华	liw	0.000486
脸	rt	0.000485
府	hl	0.000480
集	ga	0.000473
周	wq	0.000472
双	bb	0.000470
青	hrj	0.000470
九	jw	0.000470
红	pv	0.000470
八	dha	0.000467
片	ev	0.000466
半	diz	0.000465
曾	ds	0.000456
啊	oz	0.000456
容	vs	0.000456
阿	zt	0.000456
落	gn	0.000455
显	ee	0.000453
照	elo	0.000451
党	ez	0.000451
尽	rl	0.000451
除	zjc	0.000451
众	jjj	0.000450
复	fe	0.000448
备	yc	0.000448
断	rs	0.000447
陈	zf	0.000447
价	lj	0.000446
约	pk	0.000444
写	vks	0.000443
包	kt	0.000441
另	ovy	0.000440
级	pj	0.000440
称	cs	0.000439
质	gwb	0.000439
病	xk	0.000439
倒	lzl	0.000438
六	qr	0.000438
江	nvm	0.000436
绝	psa	0.000434
敌	wp	0.000433
技	ij	0.000432
黄	ys	0.000432
朝	we	0.000428
派	ngj	0.000426
线	pkg	0.000426
站	pxo	0.000426
装	ey	0.000425
究	sjw	0.000425
亚	ke	0.000424
首	dif	0.000422
刚	wul	0.000421
视	ja	0.000420
示	jg	0.000420
况	xoz	0.000419
增	qd	0.000418
谈	dy	0.000416
古	nr	0.000415
史	ou	0.000415
惊	yp	0.000415
须	aps	0.000412
谁	dgm	0.000412
引	wfk	0.000412
七	fw	0.000411
息	iy	0.000410
研	mk	0.000410
际	zjg	0.000409
易	eka	0.000408
器	wm	0.000408
留	icn	0.000406
推	igm	0.000406
坐	jjq	0.000406
房	kgj	0.000405
广	hf	0.000404
注	nl	0.000403
查	ae	0.000402
语	deo	0.000401
念	tsy	0.000398
若	gwo	0.000397
紧	lb	0.000397
奇	ut	0.000397
企	jfl	0.000395
希	uw	0.000395
委	cuv	0.000394
响	oaw	0.000394
号	ok	0.000394
参	mu	0.000393
历	gv	0.000392
势	iv	0.000392
剑	tn	0.000391
攻	vpt	0.000391
冷	xt	0.000390
投	iem	0.000389
专	hs	0.000388
哪	osi	0.000388
农	vjt	0.000388
图	sy	0.000385
考	hks	0.000384
皇	dhr	0.000382
选	fzc	0.000382
终	pyx	0.000382
微	ti	0.000382
土	qh	0.000381
星	eq	0.000379
足	eyf	0.000379
局	rso	0.000379
甚	mds	0.000378
刘	yl	0.000378
男	cv	0.000376
严	ky	0.000376
医	zr	0.000376
乎	ad	0.000375
营	gvi	0.000375
仅	lbj	0.000375
父	dus	0.000374
拿	toi	0.000374
答	kto	0.000373
孩	xp	0.000373
费	cbk	0.000372
标	ajg	0.000371
依	ljt	0.000371
低	lel	0.000369
兴	ndh	0.000369
千	in	0.000368
护	ik	0.000366
仍	liv	0.000366
急	sf	0.000366
某	mam	0.000365
竟	wz	0.000365
较	cq	0.000364
防	zg	0.000363
讲	dna	0.000360
列	ql	0.000360
破	msk	0.000359
施	gf	0.000358
客	vf	0.000358
血	ahc	0.000356
故	np	0.000356
节	gq	0.000354
云	xm	0.000354
龙	ci	0.000353
钱	tk	0.000352
苏	gvd	0.000350
伤	lfv	0.000350
母	pq	0.000350
举	ndi	0.000349
族	gfr	0.000348
按	ivu	0.000346
维	pgm	0.000346
修	lfy	0.000345
帝	pvu	0.000344
威	nku	0.000343
河	nt	0.000343
巴	ay	0.000342
划	glw	0.000342
致	zp	0.000342
革	ft	0.000341
案	vua	0.000341
底	hel	0.000340
送	duc	0.000339
音	wkl	0.000339
冲	xof	0.000339
构	akm	0.000337
段	ike	0.000337
够	io	0.000337
态	uly	0.000337
群	fa	0.000336
船	pi	0.000335
责	hb	0.000334
苦	gnr	0.000333
章	wwl	0.000333
律	vsi	0.000332
愿	gdm	0.000330
围	sb	0.000329
喜	bo	0.000328
衣	jtl	0.000328
京	pm	0.000328
独	mbm	0.000327
斗	pu	0.000326
效	qup	0.000326
细	pcn	0.000325
怕	yd	0.000324
米	ry	0.000323
志	yy	0.000323
晚	elz	0.000322
热	ivy	0.000322
灵	fyg	0.000321
例	lql	0.000321
料	rpu	0.000321
项	vps	0.000321
密	vya	0.000320
供	lpd	0.000319
害	vho	0.000319
属	ra	0.000316
验	st	0.000315
般	pe	0.000314
境	qw	0.000314
毛	sh	0.000314
继	pr	0.000313
居	rn	0.000313
错	tp	0.000313
沉	nvi	0.000312
采	za	0.000312
既	kjt	0.000311
察	vdj	0.000310
否	ho	0.000309
批	iii	0.000309
脑	rb	0.000309
夜	blr	0.000306
纪	pjv	0.000306
续	pws	0.000306
股	re	0.000306
速	sc	0.000306
帮	hzu	0.000305
乐	lm	0.000305
假	lrh	0.000305
陆	zi	0.000304
退	kcj	0.000303
型	kgl	0.000303
汉	nbj	0.000301
铁	ta	0.000301
友	wb	0.000301
状	emq	0.000300
暗	ewk	0.000300
句	ioa	0.000300
左	wv	0.000300
雷	scn	0.000299
网	wuu	0.000298
率	bd	0.000297
普	dee	0.000296
停	lpt	0.000296
值	lwh	0.000296
承	sn	0.000296
试	ddv	0.000295
弹	wd	0.000295
止	flf	0.000294
职	xod	0.000294
药	gpk	0.000293
印	lqk	0.000292
卫	qkd	0.000292
久	slt	0.000292
掌	eiz	0.000291
助	zvy	0.000291
织	pod	0.000290
阳	ze	0.000289
待	vq	0.000288
追	ajc	0.000286
初	jl	0.000286
木	amk	0.000285
您	lsm	0.000285
哈	oto	0.000285
预	gps	0.000284
刻	pl	0.000284
创	jql	0.000283
诉	djl	0.000282
射	cmx	0.000281
简	kqe	0.000281
限	zk	0.000281
球	hkn	0.000280
差	fv	0.000279
树	abm	0.000278
校	aq	0.000277
兰	dic	0.000276
怪	yb	0.000275
异	tg	0.000274
阵	zc	0.000274
波	nsk	0.000273
宗	vjg	0.000273
育	xr	0.000273
担	iek	0.000272
激	ndg	0.000272
顿	km	0.000271
游	ngf	0.000271
充	xzo	0.000271
银	tkv	0.000270
适	wc	0.000269
省	mah	0.000267
胡	nrj	0.000267
食	uf	0.000267
警	gi	0.000266
素	hu	0.000266
背	eir	0.000265
排	iug	0.000265
尼	rif	0.000265
负	sbk	0.000265
忽	kay	0.000264
酒	nzo	0.000264
穿	slr	0.000263
福	jk	0.000262
欢	bi	0.000261
弟	dch	0.000261
怀	yhg	0.000261
环	hh	0.000260
模	ag	0.000259
招	il	0.000259
胜	rqj	0.000259
痛	xmg	0.000259
习	og	0.000258
财	bw	0.000257
益	nhc	0.000257
险	ztn	0.000257
赶	fuq	0.000255
疑	irm	0.000255
脚	rqm	0.000255
宝	vhl	0.000255
乱	ws	0.000255
获	gm	0.000253
坚	lbq	0.000253
劳	gvv	0.000252
挥	ivc	0.000252
敢	sx	0.000251
置	tw	0.000251
右	wot	0.000251
香	ce	0.000250
压	gql	0.000250
层	rx	0.000250
略	cf	0.000249
静	hrs	0.000249
村	amx	0.000248
范	gnq	0.000248
源	ngd	0.000248
副	koc	0.000247
州	oof	0.000247
岁	jo	0.000246
纳	pwj	0.000246
罪	tug	0.000246
余	jch	0.000245
玉	hlt	0.000244
闻	qx	0.000244
占	xot	0.000244
哥	tt	0.000242
杨	as	0.000241
兄	ozo	0.000241
忙	yo	0.000241
跑	ekt	0.000240
守	vmx	0.000240
述	alc	0.000239
田	cn	0.000238
座	hjj	0.000238
超	flo	0.000237
摇	izl	0.000237
演	nvk	0.000237
喝	oe	0.000237
皮	sks	0.000237
佛	lch	0.000236
买	sll	0.000236
角	sgu	0.000235
室	vz	0.000235
策	kaw	0.000234
封	qq	0.000234
块	qz	0.000234
卡	xkx	0.000234
富	vko	0.000233
判	dil	0.000232
配	zjv	0.000232
善	fdo	0.000231
优	lqj	0.000231
姑	un	0.000231
征	vkf	0.000231
刀	lws	0.000230
娘	ulk	0.000230
降	zy	0.000230
恶	key	0.000229
积	cod	0.000228
草	ge	0.000228
宣	vck	0.000228
慢	ye	0.000228
妈	us	0.000227
恐	vil	0.000227
读	dws	0.000226
靠	fou	0.000226
阶	zjl	0.000225
楚	aal	0.000224
姐	uz	0.000224
爸	dua	0.000223
执	ivk	0.000223
呼	oad	0.000223
洲	no	0.000222
协	wvd	0.000222
检	at	0.000221
养	fll	0.000221
顾	gqp	0.000221
免	lzo	0.000221
巨	zz	0.000221
救	knl	0.000220
份	ldl	0.000220
抗	ib	0.000219
控	isv	0.000219
赵	fus	0.000218
著	ghe	0.000218
登	dq	0.000217
肯	fr	0.000217
换	isw	0.000217
露	se	0.000217
尚	eof	0.000216
莫	geu	0.000216
伊	lfa	0.000216
犯	mq	0.000216
危	sgq	0.000214
审	ve	0.000214
掉	ix	0.000212
枪	ajq	0.000210
亦	byg	0.000210
唐	hso	0.000210
沙	nma	0.000210
散	prp	0.000210
魔	uxi	0.000210
宫	vif	0.000210
欧	zui	0.000210
屋	rz	0.000209
耳	xzk	0.000209
圣	bq	0.000208
临	lke	0.000208
永	lnd	0.000208
孙	xmz	0.000208
谢	dcm	0.000207
叶	owl	0.000207
毫	psh	0.000207
宋	va	0.000207
讨	dmx	0.000206
温	neh	0.000206
嘴	ofi	0.000206
航	pbi	0.000205
野	gg	0.000204
毒	hpq	0.000204
呀	ol	0.000204
逃	zx	0.000204
托	iaf	0.000203
伯	ldk	0.000202
索	wvu	0.000202
岛	fjz	0.000201
贵	bbk	0.000200
顺	op	0.000200
楼	ar	0.000199
遇	coc	0.000199
良	lkv	0.000199
朋	rr	0.000199
户	kcl	0.000198
亮	pis	0.000198
坏	qhg	0.000198
景	epm	0.000197
礼	jsy	0.000197
闪	qjf	0.000197
烈	qly	0.000197
秘	cya	0.000196
艺	git	0.000196
互	kfj	0.000196
渐	ncj	0.000196
丝	pp	0.000196
架	voa	0.000196
升	agi	0.000195
抓	izi	0.000195
监	lkh	0.000195
鱼	woa	0.000195
君	fao	0.000194
短	rqn	0.000194
梦	aao	0.000193
税	cd	0.000193
洋	nfh	0.000193
困	sam	0.000193
鬼	xia	0.000193
隐	zs	0.000193
诸	dhe	0.000192
付	lmx	0.000192
舰	pan	0.000192
炮	yk	0.000192
松	adm	0.000191
归	lfj	0.000191
货	lib	0.000191
概	akj	0.000190
败	bp	0.000190
幸	qf	0.000190
评	dud	0.000189
寻	fmx	0.000189
朱	anb	0.000188
介	jlw	0.000188
吸	ojr	0.000188
恩	suy	0.000188
探	ivd	0.000187
县	zms	0.000187
移	coo	0.000186
误	dok	0.000186
画	kcw	0.000186
缺	lzj	0.000186
脱	rd	0.000186
翻	arc	0.000185
跳	ezx	0.000185
旁	pvg	0.000185
藏	gnc	0.000184
释	arb	0.000183
睡	hi	0.000183
春	hle	0.000183
杂	jam	0.000183
味	on	0.000183
端	pjm	0.000183
雪	sfj	0.000183
吉	yot	0.000183
核	apg	0.000182
刺	awl	0.000182
遗	bbc	0.000182
爷	duq	0.000182
央	wux	0.000182
款	yj	0.000182
附	zl	0.000182
齐	ail	0.000181
版	eg	0.000181
编	pkx	0.000181
智	roe	0.000181
减	xnk	0.000181
阴	zrj	0.000181
雨	sz	0.000180
徐	vjc	0.000180
蒙	gvk	0.000179
仙	ljz	0.000179
湖	nn	0.000179
钟	tof	0.000179
鲁	wej	0.000179
班	hlh	0.000178
丽	kr	0.000178
康	hfn	0.000177
咱	oi	0.000177
损	iob	0.000176
震	snf	0.000176
诗	dqm	0.000175
借	lpe	0.000175
固	snr	0.000175
镇	twh	0.000174
吴	oku	0.000173
序	hgo	0.000172
秦	hlc	0.000172
域	qg	0.000172
均	qkx	0.000172
妇	ufj	0.000172
鲜	wfh	0.000172
猛	mx	0.000171
测	nbl	0.000171
洞	nwk	0.000171
烟	ysu	0.000171
旧	fej	0.000170
练	pfm	0.000170
堂	eqh	0.000169
饭	fg	0.000169
笔	ksh	0.000169
庄	hqh	0.000168
灭	kyg	0.000168
顶	tps	0.000168
毕	iiw	0.000167
括	iwl	0.000167
补	jxh	0.000167
逐	pcj	0.000167
怒	ub	0.000167
禁	aaj	0.000166
席	hpu	0.000166
剧	rnl	0.000166
乡	ui	0.000166
湾	nby	0.000165
牛	foa	0.000164
卖	wsl	0.000164
避	gc	0.000163
弄	hgi	0.000162
忍	lly	0.000162
欲	sie	0.000162
暴	epd	0.000161
旅	gfj	0.000161
忘	oy	0.000161
虚	te	0.000161
含	tso	0.000161
额	vfp	0.000161
输	ct	0.000160
抱	ikt	0.000160
油	nap	0.000160
肉	wjj	0.000160
祖	jzh	0.000158
迎	lqc	0.000158
洛	nfd	0.000158
缓	pzk	0.000158
虎	th	0.000158
板	agb	0.000157
乃	ivs	0.000157
销	tmr	0.000157
婚	ue	0.000157
票	wjg	0.000157
冰	xnd	0.000156
录	fnd	0.000155
遍	kxc	0.000155
伸	lef	0.000155
虑	ty	0.000155
宁	vt	0.000155
臣	cx	0.000154
玩	hhz	0.000154
熟	pxv	0.000154
奥	awr	0.000153
谋	dma	0.000153
予	gos	0.000153
狂	mh	0.000153
亡	ofl	0.000153
谷	sja	0.000153
叔	xkm	0.000153
炸	yxl	0.000153
材	awa	0.000152
庭	hay	0.000152
俄	lai	0.000152
港	npd	0.000152
博	wt	0.000152
训	dof	0.000151
词	dsk	0.000151
尊	dz	0.000151
拍	id	0.000151
遭	kb	0.000151
混	nei	0.000151
盘	ph	0.000151
寒	vn	0.000151
韩	wew	0.000151
谓	dcr	0.000150
卷	doq	0.000150
荣	gva	0.000150
夏	ki	0.000150
麻	uel	0.000150
私	cms	0.000149
骨	fuf	0.000149
厂	gk	0.000149
凡	ilt	0.000149
丁	tjk	0.000149
休	lam	0.000148
牙	lrk	0.000148
迫	dcj	0.000147
授	izv	0.000147
替	ooe	0.000147
勒	fvy	0.000146
拥	igu	0.000146
摆	itq	0.000146
泽	nbi	0.000146
骑	sut	0.000146
默	xmq	0.000146
诺	dgw	0.000145
睛	hhr	0.000145
店	hxo	0.000145
扬	isa	0.000145
健	lsl	0.000145
载	wg	0.000145
疗	xf	0.000145
透	cic	0.000144
床	ham	0.000144
纸	pep	0.000144
岸	jgu	0.000143
唯	ogm	0.000143
尤	qjk	0.000143
迅	swc	0.000143
稳	csf	0.000142
园	shz	0.000142
蓝	glk	0.000141
择	ibi	0.000141
伦	lng	0.000141
坦	qek	0.000141
徒	vfs	0.000141
软	cie	0.000140
郑	duz	0.000140
抵	iel	0.000140
握	irz	0.000140
叹	obj	0.000140
绿	pfn	0.000140
姓	uqj	0.000140
弱	wx	0.000140
轮	cng	0.000139
束	sd	0.000139
盖	fhc	0.000138
午	fwl	0.000138
篇	kk	0.000138
丈	kus	0.000138
窗	saj	0.000138
森	aaa	0.000137
歌	tti	0.000137
雄	wmg	0.000137
伙	ly	0.000136
残	qkg	0.000136
醒	zeq	0.000136
戏	bgn	0.000135
折	ijd	0.000135
妻	ksu	0.000135
甲	uu	0.000135
啦	oip	0.000134
塔	qgt	0.000134
套	udj	0.000134
梅	afp	0.000133
秋	cyg	0.000133
馆	fvj	0.000133
秀	civ	0.000132
厉	gkl	0.000132
扩	ihf	0.000132
迷	rc	0.000132
典	xdh	0.000132
灯	ytj	0.000132
曲	bh	0.000131
潜	noo	0.000131
努	ubv	0.000131
硬	mcu	0.000130
街	tq	0.000130
宇	vkw	0.000130
哭	wmq	0.000130
萨	gz	0.000129
喊	onk	0.000129
纵	pjj	0.000129
阻	zzh	0.000129
冒	ehd	0.000128
搞	ipc	0.000128
萧	gs	0.000127
盛	nsh	0.000127
罢	tqm	0.000127
妹	unb	0.000127
塞	vnd	0.000127
鼓	bjb	0.000126
淡	ny	0.000126
纷	pdl	0.000126
圆	sob	0.000126
悲	uy	0.000126
桌	xe	0.000126
访	dgj	0.000125
础	mm	0.000125
杜	aqh	0.000124
拜	ikh	0.000124
犹	mqj	0.000124
宽	vg	0.000124
抽	iap	0.000123
刑	kglw	0.000123
侵	lfvb	0.000123
偏	lkx	0.000123
奔	uwg	0.000123
延	afl	0.000122
舞	fjk	0.000122
赞	fzf	0.000122
蒋	geo	0.000122
抬	im	0.000122
针	twl	0.000122
懂	ygi	0.000122
侧	lbl	0.000121
纯	pkm	0.000121
赛	vndb	0.000121
柳	aiw	0.000120
申	efk	0.000120
距	ezz	0.000120
夺	umx	0.000120
丹	wbj	0.000119
途	jcc	0.000118
曹	kbe	0.000118
仿	lgj	0.000118
川	ofa	0.000118
贝	bk	0.000117
购	bkm	0.000117
茶	gja	0.000117
亿	lit	0.000117
偷	ltr	0.000117
浪	nlk	0.000117
竞	poz	0.000117
胸	rk	0.000117
乌	rw	0.000117
姆	up	0.000117
库	hcm	0.000116
末	kam	0.000116
伟	lbn	0.000116
墙	qqd	0.000116
毁	sve	0.000116
弃	xgi	0.000116
烧	ygk	0.000116
诚	dns	0.000115
趣	fx	0.000115
贸	ibk	0.000115
振	inf	0.000115
操	iow	0.000115
挑	izx	0.000115
雅	lgm	0.000115
沿	ni	0.000115
爆	yep	0.000115
杰	ayg	0.000114
轰	cbb	0.000114
盟	erh	0.000114
勇	mgv	0.000114
迹	byc	0.000113
敬	gip	0.000113
狗	mi	0.000113
呆	oam	0.000113
恨	ykv	0.000113
横	ays	0.000112
丰	hxk	0.000112
麦	hy	0.000112
哲	ijo	0.000112
促	ley	0.000112
疾	xrm	0.000112
析	ajd	0.000111
挂	iqq	0.000111
撤	ixr	0.000111
召	lot	0.000111
童	pgh	0.000111
埃	qmr	0.000111
闭	qwa	0.000111
摩	uiz	0.000111
彩	zaa	0.000111
乘	cei	0.000110
袭	cjt	0.000109
符	klm	0.000109
筑	kvi	0.000109
侠	lod	0.000109
眉	rhd	0.000109
稍	cmr	0.000108
染	nj	0.000108
培	qpo	0.000108
妙	uma	0.000108
孤	xjs	0.000108
耶	xzi	0.000108
植	awh	0.000107
厚	gex	0.000107
措	ipe	0.000107
洗	nfz	0.000107
络	pfd	0.000107
页	psk	0.000107
瓦	sjk	0.000107
凶	uwy	0.000107
戴	wgc	0.000107
陷	zss	0.000107
违	bc	0.000106
售	got	0.000106
援	izk	0.000106
泪	nhd	0.000106
汇	nzk	0.000106
粮	rlk	0.000106
触	sgb	0.000106
玄	bdk	0.000105
抢	ijq	0.000105
洪	npdh	0.000105
彻	vfl	0.000105
献	wwf	0.000105
魂	xx	0.000105
劲	bv	0.000104
珠	han	0.000104
巧	vksy	0.000104
彼	vsk	0.000104
暂	cje	0.000103
摸	ige	0.000103
凭	layi	0.000103
奉	hli	0.000102
皆	iid	0.000102
碰	mde	0.000102
尖	mux	0.000102
忠	ofy	0.000102
享	pxj	0.000102
聚	xba	0.000102
订	dt	0.000101
鸟	fma	0.000101
厅	gt	0.000101
倾	lip	0.000101
津	nsi	0.000101
闹	qb	0.000101
胆	rek	0.000101
灰	wyg	0.000101
扑	ixh	0.000100
孔	xs	0.000100
紫	fiu	0.000099
凤	ibj	0.000099
汽	nkz	0.000099
吓	okx	0.000099
驻	slh	0.000099
督	xkmh	0.000099
融	hbm	0.000098
箭	kdr	0.000098
梁	nld	0.000098
唱	oee	0.000098
妖	uau	0.000098
凌	xq	0.000098
课	dca	0.000097
莱	gnd	0.000097
庆	hux	0.000097
鼻	icg	0.000097
扫	ifj	0.000097
肩	krj	0.000097
殊	qa	0.000097
奴	ubj	0.000097
菜	gza	0.000096
估	lnr	0.000096
镜	twz	0.000096
御	vlq	0.000096
裁	wgj	0.000096
烦	yps	0.000096
恢	ywy	0.000096
隔	zha	0.000096
币	aua	0.000095
